origin,destination,no_dev,population
16101,13106,8,33439
16101,13107,27,33439
16101,13108,18,33439
16101,13109,11,33439
16101,13110,30,33439
16101,13111,12,33439
16101,13112,5,33439
16101,13113,11,33439
16101,13114,44,33439
16101,13115,26,33439
16101,13116,2,33439
16101,13117,10,33439
16101,13118,11,33439
16101,13119,33,33439
16101,13120,12,33439
16101,13121,8,33439
16101,13122,19,33439
16101,13123,25,33439
16101,13124,14,33439
16101,13125,23,33439
16101,13126,19,33439
16101,13127,24,33439
16101,13128,25,33439
16101,13129,21,33439
16101,13130,6,33439
16101,13131,2,33439
16101,13132,26,33439
16101,13201,12,33439
16101,13301,15,33439
16101,13302,7,33439
16101,13303,2,33439
16101,13401,15,33439
16101,13402,6,33439
16101,13403,2,33439
16101,13404,4,33439
16101,13501,4,33439
16101,13502,1,33439
16101,13503,2,33439
16101,13601,7,33439
16101,13603,2,33439
16101,13604,4,33439
16101,13605,2,33439
16102,13101,6,3083
16102,13105,1,3083
16102,13106,1,3083
16102,13107,2,3083
16102,13108,1,3083
16102,13109,1,3083
16102,13110,3,3083
16102,13111,3,3083
16102,13112,2,3083
16102,13113,1,3083
16102,13114,1,3083
16102,13117,2,3083
16102,13119,4,3083
16102,13120,3,3083
16102,13121,1,3083
16102,13122,2,3083
16102,13123,2,3083
16102,13124,2,3083
16102,13125,4,3083
16102,13126,2,3083
16102,13127,1,3083
16102,13128,2,3083
16102,13129,1,3083
16102,13130,1,3083
16102,13131,1,3083
16102,13132,2,3083
16102,13202,1,3083
16102,13203,1,3083
16102,13301,1,3083
16102,13302,1,3083
16102,13402,2,3083
16102,13403,1,3083
16102,13404,1,3083
16102,13502,1,3083
16102,13602,1,3083
16102,13603,1,3083
16102,13604,1,3083
16103,13102,1,572
16103,13110,1,572
16103,13118,1,572
16103,13119,2,572
16103,13120,1,572
16103,13122,1,572
16103,13127,1,572
16103,13301,1,572
16103,13302,1,572
16103,13401,1,572
16103,13402,1,572
16103,13404,1,572
16104,13101,1,849
16104,13103,1,849
16104,13107,3,849
16104,13109,3,849
16104,13110,2,849
16104,13111,1,849
16104,13112,2,849
16104,13114,2,849
16104,13115,1,849
16104,13119,4,849
16104,13120,1,849
16104,13121,1,849
16104,13123,2,849
16104,13125,2,849
16104,13126,2,849
16104,13128,3,849
16104,13129,1,849
16104,13131,1,849
16104,13201,1,849
16104,13501,1,849
16105,13101,2,2166
16105,13104,1,2166
16105,13105,3,2166
16105,13107,4,2166
16105,13108,2,2166
16105,13110,7,2166
16105,13111,1,2166
16105,13112,3,2166
16105,13113,1,2166
16105,13114,2,2166
16105,13115,2,2166
16105,13117,1,2166
16105,13119,8,2166
16105,13120,1,2166
16105,13121,1,2166
16105,13122,2,2166
16105,13123,4,2166
16105,13124,2,2166
16105,13125,3,2166
16105,13127,3,2166
16105,13128,3,2166
16105,13129,1,2166
16105,13130,2,2166
16105,13201,2,2166
16105,13301,2,2166
16105,13302,3,2166
16105,13401,2,2166
16105,13403,1,2166
16105,13601,1,2166
16106,13101,5,1734
16106,13102,1,1734
16106,13104,2,1734
16106,13107,3,1734
16106,13109,1,1734
16106,13110,4,1734
16106,13112,1,1734
16106,13114,3,1734
16106,13116,1,1734
16106,13117,1,1734
16106,13119,3,1734
16106,13120,2,1734
16106,13121,1,1734
16106,13122,3,1734
16106,13123,8,1734
16106,13124,3,1734
16106,13125,3,1734
16106,13127,3,1734
16106,13130,4,1734
16106,13132,1,1734
16106,13201,1,1734
16106,13202,1,1734
16106,13301,2,1734
16106,13401,1,1734
16106,13404,2,1734
16106,13501,2,1734
16106,13503,1,1734
16106,13601,2,1734
16106,13605,3,1734
16107,13101,2,1979
16107,13103,3,1979
16107,13105,3,1979
16107,13110,2,1979
16107,13113,1,1979
16107,13114,3,1979
16107,13119,6,1979
16107,13122,2,1979
16107,13123,3,1979
16107,13126,1,1979
16107,13127,1,1979
16107,13128,2,1979
16107,13130,1,1979
16107,13132,1,1979
16107,13201,1,1979
16107,13302,1,1979
16107,13401,2,1979
16107,13402,1,1979
16107,13501,1,1979
16107,13601,1,1979
16107,13604,2,1979
16108,13103,2,875
16108,13104,2,875
16108,13108,1,875
16108,13109,3,875
16108,13110,3,875
16108,13111,1,875
16108,13112,2,875
16108,13113,1,875
16108,13117,1,875
16108,13119,1,875
16108,13120,1,875
16108,13122,1,875
16108,13123,2,875
16108,13125,1,875
16108,13126,1,875
16108,13127,1,875
16108,13128,3,875
16108,13129,1,875
16108,13130,1,875
16108,13201,1,875
16108,13303,1,875
16108,13401,1,875
16108,13501,1,875
16109,13101,4,3999
16109,13102,1,3999
16109,13104,1,3999
16109,13106,1,3999
16109,13107,1,3999
16109,13108,2,3999
16109,13109,1,3999
16109,13110,4,3999
16109,13111,3,3999
16109,13112,3,3999
16109,13113,3,3999
16109,13114,4,3999
16109,13115,4,3999
16109,13117,1,3999
16109,13118,2,3999
16109,13119,9,3999
16109,13120,3,3999
16109,13121,1,3999
16109,13122,5,3999
16109,13124,1,3999
16109,13126,1,3999
16109,13127,3,3999
16109,13128,3,3999
16109,13131,1,3999
16109,13201,2,3999
16109,13302,2,3999
16109,13401,3,3999
16109,13404,1,3999
16109,13501,1,3999
16109,13604,1,3999
16201,13101,5,2370
16201,13103,2,2370
16201,13104,2,2370
16201,13105,1,2370
16201,13109,1,2370
16201,13110,4,2370
16201,13111,2,2370
16201,13118,1,2370
16201,13119,2,2370
16201,13120,1,2370
16201,13122,1,2370
16201,13124,1,2370
16201,13125,1,2370
16201,13126,3,2370
16201,13127,3,2370
16201,13128,8,2370
16201,13129,2,2370
16201,13132,1,2370
16201,13302,1,2370
16201,13401,2,2370
16201,13402,1,2370
16201,13403,1,2370
16202,13101,2,1005
16202,13104,1,1005
16202,13107,3,1005
16202,13110,3,1005
16202,13113,3,1005
16202,13114,7,1005
16202,13117,1,1005
16202,13122,1,1005
16202,13123,2,1005
16202,13127,1,1005
16202,13132,3,1005
16202,13201,1,1005
16202,13302,1,1005
16202,13402,2,1005
16203,13101,4,2043
16203,13102,1,2043
16203,13105,1,2043
16203,13106,3,2043
16203,13107,1,2043
16203,13112,3,2043
16203,13114,1,2043
16203,13115,1,2043
16203,13116,2,2043
16203,13119,1,2043
16203,13120,1,2043
16203,13124,1,2043
16203,13125,2,2043
16203,13127,2,2043
16203,13128,1,2043
16203,13132,1,2043
16203,13301,2,2043
16203,13501,1,2043
16204,13101,1,535
16204,13105,1,535
16204,13110,1,535
16204,13116,1,535
16204,13119,1,535
16204,13124,1,535
16204,13604,1,535
16205,13101,2,1440
16205,13104,1,1440
16205,13105,1,1440
16205,13107,2,1440
16205,13108,1,1440
16205,13109,1,1440
16205,13110,3,1440
16205,13114,1,1440
16205,13115,1,1440
16205,13117,1,1440
16205,13119,5,1440
16205,13120,4,1440
16205,13121,1,1440
16205,13122,1,1440
16205,13123,2,1440
16205,13124,2,1440
16205,13125,2,1440
16205,13128,1,1440
16205,13129,1,1440
16205,13201,1,1440
16205,13301,1,1440
16205,13403,2,1440
16205,13404,2,1440
16205,13503,1,1440
16206,13101,3,2442
16206,13104,1,2442
16206,13105,1,2442
16206,13106,3,2442
16206,13107,1,2442
16206,13108,2,2442
16206,13109,1,2442
16206,13110,4,2442
16206,13112,2,2442
16206,13114,3,2442
16206,13115,1,2442
16206,13116,2,2442
16206,13117,2,2442
16206,13118,1,2442
16206,13119,5,2442
16206,13120,1,2442
16206,13122,1,2442
16206,13123,1,2442
16206,13124,2,2442
16206,13125,3,2442
16206,13126,3,2442
16206,13127,2,2442
16206,13129,1,2442
16206,13132,1,2442
16206,13201,2,2442
16206,13301,2,2442
16206,13302,1,2442
16206,13303,1,2442
16206,13401,2,2442
16207,13101,2,1420
16207,13110,2,1420
16207,13115,2,1420
16207,13117,1,1420
16207,13120,2,1420
16207,13121,1,1420
16207,13122,1,1420
16207,13123,2,1420
16207,13125,1,1420
16207,13129,3,1420
16207,13302,1,1420
16207,13505,2,1420
16301,13101,20,8954
16301,13102,2,8954
16301,13104,1,8954
16301,13105,5,8954
16301,13106,3,8954
16301,13107,8,8954
16301,13108,6,8954
16301,13109,4,8954
16301,13110,10,8954
16301,13111,6,8954
16301,13112,3,8954
16301,13113,2,8954
16301,13114,8,8954
16301,13115,12,8954
16301,13116,1,8954
16301,13117,4,8954
16301,13118,1,8954
16301,13119,16,8954
16301,13120,5,8954
16301,13121,3,8954
16301,13122,4,8954
16301,13123,6,8954
16301,13124,14,8954
16301,13125,5,8954
16301,13126,7,8954
16301,13127,3,8954
16301,13128,4,8954
16301,13129,3,8954
16301,13130,5,8954
16301,13131,1,8954
16301,13132,4,8954
16301,13201,7,8954
16301,13301,6,8954
16301,13302,3,8954
16301,13401,8,8954
16301,13402,7,8954
16301,13404,2,8954
16301,13601,3,8954
16301,13603,2,8954
16301,13604,1,8954
16301,13605,2,8954
16302,13101,8,7658
16302,13102,1,7658
16302,13103,1,7658
16302,13104,2,7658
16302,13105,1,7658
16302,13106,3,7658
16302,13107,6,7658
16302,13108,4,7658
16302,13109,1,7658
16302,13110,9,7658
16302,13111,2,7658
16302,13112,5,7658
16302,13113,6,7658
16302,13114,6,7658
16302,13115,3,7658
16302,13116,3,7658
16302,13118,1,7658
16302,13119,10,7658
16302,13120,2,7658
16302,13121,1,7658
16302,13122,4,7658
16302,13123,4,7658
16302,13124,4,7658
16302,13125,3,7658
16302,13126,2,7658
16302,13127,2,7658
16302,13128,4,7658
16302,13129,1,7658
16302,13130,1,7658
16302,13132,6,7658
16302,13201,3,7658
16302,13202,1,7658
16302,13301,8,7658
16302,13302,2,7658
16302,13303,2,7658
16302,13401,2,7658
16302,13404,1,7658
16302,13501,12,7658
16302,13503,2,7658
16302,13602,1,7658
16302,13603,1,7658
16303,13101,2,714
16303,13102,1,714
16303,13104,1,714
16303,13107,1,714
16303,13108,1,714
16303,13109,3,714
16303,13110,4,714
16303,13111,1,714
16303,13113,1,714
16303,13114,2,714
16303,13115,1,714
16303,13116,1,714
16303,13119,1,714
16303,13120,2,714
16303,13121,2,714
16303,13123,2,714
16303,13124,3,714
16303,13126,1,714
16303,13127,2,714
16303,13128,5,714
16303,13129,2,714
16303,13131,1,714
16303,13203,1,714
16303,13302,2,714
16303,13401,2,714
16303,13402,1,714
16303,13502,1,714
16304,13101,4,1004
16304,13104,2,1004
16304,13107,1,1004
16304,13109,1,1004
16304,13110,2,1004
16304,13113,1,1004
16304,13115,3,1004
16304,13119,2,1004
16304,13120,1,1004
16304,13122,4,1004
16304,13123,3,1004
16304,13126,1,1004
16304,13129,1,1004
16304,13132,1,1004
16304,13201,4,1004
16304,13203,1,1004
16304,13301,4,1004
16304,13303,2,1004
16304,13401,4,1004
16304,13505,1,1004
16305,13101,1,674
16305,13105,1,674
16305,13107,1,674
16305,13110,1,674
16305,13124,1,674
16305,13125,1,674
16305,13128,1,674
16305,13129,1,674
16305,13201,1,674
16305,13404,1,674
